Time_s,Load_kW,P_grid_kW,P_bat_kW,A_window_kW,P_req_kW,en,comm,alarm
92.100,200.000,200.000,0.000,200.000,0.000,1,0,0
92.200,200.000,200.000,0.000,200.000,0.000,1,0,0
92.300,200.000,200.000,0.000,200.000,0.000,1,0,0
92.400,200.000,200.000,0.000,200.000,0.000,1,0,0
92.500,200.000,200.000,0.000,200.000,0.000,1,0,0
92.600,200.000,200.000,0.000,200.000,0.000,1,0,0
92.700,200.000,200.000,0.000,200.000,0.000,1,0,0
92.800,200.000,200.000,0.000,200.000,0.000,1,0,0
92.900,200.000,200.000,0.000,200.000,0.000,1,0,0
93.000,200.000,200.000,0.000,200.000,0.000,1,0,0
93.100,200.000,200.000,0.000,200.000,0.000,1,0,0
93.200,200.000,200.000,0.000,200.000,0.000,1,0,0
93.300,200.000,200.000,0.000,200.000,0.000,1,0,0
93.400,200.000,200.000,0.000,200.000,0.000,1,0,0
93.500,200.000,200.000,0.000,200.000,0.000,1,0,0
93.600,200.000,200.000,0.000,200.000,0.000,1,0,0
93.700,200.000,200.000,0.000,200.000,0.000,1,0,0
93.800,200.000,200.000,0.000,200.000,0.000,1,0,0
93.900,200.000,200.000,0.000,200.000,0.000,1,0,0
94.000,200.000,200.000,0.000,200.000,0.000,1,0,0
94.100,200.000,200.000,0.000,200.000,0.000,1,0,0
94.200,200.000,200.000,0.000,200.000,0.000,1,0,0
94.300,200.000,200.000,0.000,200.000,0.000,1,0,0
94.400,200.000,200.000,0.000,200.000,0.000,1,0,0
94.500,200.000,200.000,0.000,200.000,0.000,1,0,0
94.600,200.000,200.000,0.000,200.000,0.000,1,0,0
94.700,200.000,200.000,0.000,200.000,0.000,1,0,0
94.800,200.000,200.000,0.000,200.000,0.000,1,0,0
94.900,200.000,200.000,0.000,200.000,0.000,1,0,0
95.000,200.000,200.000,0.000,200.000,0.000,1,0,0
95.100,200.000,200.000,0.000,200.000,0.000,1,0,0
95.200,200.000,200.000,0.000,200.000,0.000,1,0,0
95.300,200.000,200.000,0.000,200.000,0.000,1,0,0
95.400,200.000,200.000,0.000,200.000,0.000,1,0,0
95.500,200.000,200.000,0.000,200.000,0.000,1,0,0
95.600,200.000,200.000,0.000,200.000,0.000,1,0,0
95.700,200.000,200.000,0.000,200.000,0.000,1,0,0
95.800,200.000,200.000,0.000,200.000,0.000,1,0,0
95.900,200.000,200.000,0.000,200.000,0.000,1,0,0
96.000,200.000,200.000,0.000,200.000,0.000,1,0,0
96.100,200.000,200.000,0.000,200.000,0.000,1,0,0
96.200,200.000,200.000,0.000,200.000,0.000,1,0,0
96.300,200.000,200.000,0.000,200.000,0.000,1,0,0
96.400,200.000,200.000,0.000,200.000,0.000,1,0,0
96.500,200.000,200.000,0.000,200.000,0.000,1,0,0
96.600,200.000,200.000,0.000,200.000,0.000,1,0,0
96.700,200.000,200.000,0.000,200.000,0.000,1,0,0
96.800,200.000,200.000,0.000,200.000,0.000,1,0,0
96.900,200.000,200.000,0.000,200.000,0.000,1,0,0
97.000,200.000,200.000,0.000,200.000,0.000,1,0,0
97.100,200.000,200.000,0.000,200.000,0.000,1,0,0
97.200,200.000,200.000,0.000,200.000,0.000,1,0,0
97.300,200.000,200.000,0.000,200.000,0.000,1,0,0
97.400,200.000,200.000,0.000,200.000,0.000,1,0,0
97.500,200.000,200.000,0.000,200.000,0.000,1,0,0
97.600,200.000,200.000,0.000,200.000,0.000,1,0,0
97.700,200.000,200.000,0.000,200.000,0.000,1,0,0
97.800,200.000,200.000,0.000,200.000,0.000,1,0,0
97.900,200.000,200.000,0.000,200.000,0.000,1,0,0
98.000,200.000,200.000,0.000,200.000,0.000,1,0,0
98.100,200.000,200.000,0.000,200.000,0.000,1,0,0
98.200,200.000,200.000,0.000,200.000,0.000,1,0,0
98.300,200.000,200.000,0.000,200.000,0.000,1,0,0
98.400,200.000,200.000,0.000,200.000,0.000,1,0,0
98.500,200.000,200.000,0.000,200.000,0.000,1,0,0
98.600,200.000,200.000,0.000,200.000,0.000,1,0,0
98.700,200.000,200.000,0.000,200.000,0.000,1,0,0
98.800,200.000,200.000,0.000,200.000,0.000,1,0,0
98.900,200.000,200.000,0.000,200.000,0.000,1,0,0
99.000,200.000,200.000,0.000,200.000,0.000,1,0,0
99.100,200.000,200.000,0.000,200.000,0.000,1,0,0
99.200,200.000,200.000,0.000,200.000,0.000,1,0,0
99.300,200.000,200.000,0.000,200.000,0.000,1,0,0
99.400,200.000,200.000,0.000,200.000,0.000,1,0,0
99.500,200.000,200.000,0.000,200.000,0.000,1,0,0
99.600,200.000,200.000,0.000,200.000,0.000,1,0,0
99.700,200.000,200.000,0.000,200.000,0.000,1,0,0
99.800,200.000,200.000,0.000,200.000,0.000,1,0,0
99.900,200.000,200.000,0.000,200.000,0.000,1,0,0
100.000,200.000,200.000,0.000,200.000,0.000,1,0,0
100.100,200.000,200.000,0.000,200.000,0.000,1,0,0
100.200,200.000,200.000,0.000,200.000,0.000,1,0,0
100.300,200.000,200.000,0.000,200.000,0.000,1,0,0
100.400,200.000,200.000,0.000,200.000,0.000,1,0,0
100.500,200.000,200.000,0.000,200.000,0.000,1,0,0
100.600,200.000,200.000,0.000,200.000,0.000,1,0,0
100.700,200.000,200.000,0.000,200.000,0.000,1,0,0
100.800,200.000,200.000,0.000,200.000,0.000,1,0,0
100.900,200.000,200.000,0.000,200.000,0.000,1,0,0
101.000,200.000,200.000,0.000,200.000,0.000,1,0,0
101.100,200.000,200.000,0.000,200.000,0.000,1,0,0
101.200,200.000,200.000,0.000,200.000,0.000,1,0,0
101.300,200.000,200.000,0.000,200.000,0.000,1,0,0
101.400,200.000,200.000,0.000,200.000,0.000,1,0,0
101.500,200.000,200.000,0.000,200.000,0.000,1,0,0
101.600,200.000,200.000,0.000,200.000,0.000,1,0,0
101.700,200.000,200.000,0.000,200.000,0.000,1,0,0
101.800,200.000,200.000,0.000,200.000,0.000,1,0,0
101.900,200.000,200.000,0.000,200.000,0.000,1,0,0
102.000,200.000,200.000,0.000,200.000,0.000,1,0,0
102.100,200.000,200.000,0.000,200.000,0.000,1,0,0
102.200,200.000,200.000,0.000,200.000,0.000,1,0,0
102.300,200.000,200.000,0.000,200.000,0.000,1,0,0
102.400,200.000,200.000,0.000,200.000,0.000,1,0,0
102.500,200.000,200.000,0.000,200.000,0.000,1,0,0
102.600,200.000,200.000,0.000,200.000,0.000,1,0,0
102.700,200.000,200.000,0.000,200.000,0.000,1,0,0
102.800,200.000,200.000,0.000,200.000,0.000,1,0,0
102.900,200.000,200.000,0.000,200.000,0.000,1,0,0
103.000,200.000,200.000,0.000,200.000,0.000,1,0,0
103.100,200.000,200.000,0.000,200.000,0.000,1,0,0
103.200,200.000,200.000,0.000,200.000,0.000,1,0,0
103.300,200.000,200.000,0.000,200.000,0.000,1,0,0
103.400,200.000,200.000,0.000,200.000,0.000,1,0,0
103.500,200.000,200.000,0.000,200.000,0.000,1,0,0
103.600,200.000,200.000,0.000,200.000,0.000,1,0,0
103.700,200.000,200.000,0.000,200.000,0.000,1,0,0
103.800,200.000,200.000,0.000,200.000,0.000,1,0,0
103.900,200.000,200.000,0.000,200.000,0.000,1,0,0
104.000,200.000,200.000,0.000,200.000,0.000,1,0,0
104.100,200.000,200.000,0.000,200.000,0.000,1,0,0
104.200,200.000,200.000,0.000,200.000,0.000,1,0,0
104.300,200.000,200.000,0.000,200.000,0.000,1,0,0
104.400,200.000,200.000,0.000,200.000,0.000,1,0,0
104.500,200.000,200.000,0.000,200.000,0.000,1,0,0
104.600,200.000,200.000,0.000,200.000,0.000,1,0,0
104.700,200.000,200.000,0.000,200.000,0.000,1,0,0
104.800,200.000,200.000,0.000,200.000,0.000,1,0,0
104.900,200.000,200.000,0.000,200.000,0.000,1,0,0
105.000,200.000,200.000,0.000,200.000,0.000,1,0,0
105.100,300.000,300.000,0.000,200.100,0.000,1,0,0
105.200,300.000,300.000,0.000,200.200,0.000,1,0,0
105.300,300.000,300.000,0.000,200.300,0.000,1,0,0
105.400,300.000,300.000,0.000,200.400,0.000,1,0,0
105.500,300.000,300.000,0.000,200.500,0.000,1,0,0
105.600,300.000,300.000,0.000,200.600,0.000,1,0,0
105.700,300.000,300.000,0.000,200.700,0.000,1,0,0
105.800,300.000,300.000,0.000,200.800,0.000,1,0,0
105.900,300.000,300.000,0.000,200.900,0.000,1,0,0
106.000,300.000,300.000,0.000,201.000,0.000,1,0,0
106.100,300.000,300.000,0.000,201.100,0.000,1,0,0
106.200,300.000,300.000,0.000,201.200,0.000,1,0,0
106.300,300.000,300.000,0.000,201.300,0.000,1,0,0
106.400,300.000,300.000,0.000,201.400,0.000,1,0,0
106.500,300.000,300.000,0.000,201.500,0.000,1,0,0
106.600,300.000,300.000,0.000,201.600,0.000,1,0,0
106.700,300.000,300.000,0.000,201.700,0.000,1,0,0
106.800,300.000,300.000,0.000,201.800,0.000,1,0,0
106.900,300.000,300.000,0.000,201.900,0.000,1,0,0
107.000,300.000,300.000,0.000,202.000,0.000,1,0,0
107.100,300.000,300.000,0.000,202.100,0.000,1,0,0
107.200,300.000,300.000,0.000,202.200,0.000,1,0,0
107.300,300.000,300.000,0.000,202.300,0.000,1,0,0
107.400,300.000,300.000,0.000,202.400,0.000,1,0,0
107.500,300.000,300.000,0.000,202.500,0.000,1,0,0
107.600,300.000,300.000,0.000,202.600,0.000,1,0,0
107.700,300.000,300.000,0.000,202.700,0.000,1,0,0
107.800,300.000,300.000,0.000,202.800,0.000,1,0,0
107.900,300.000,300.000,0.000,202.900,0.000,1,0,0
108.000,300.000,300.000,0.000,203.000,0.000,1,0,0
108.100,300.000,300.000,0.000,203.100,0.000,1,0,0
108.200,300.000,300.000,0.000,203.200,0.000,1,0,0
108.300,300.000,300.000,0.000,203.300,0.000,1,0,0
108.400,300.000,300.000,0.000,203.400,0.000,1,0,0
108.500,300.000,300.000,0.000,203.500,0.000,1,0,0
108.600,300.000,300.000,0.000,203.600,0.000,1,0,0
108.700,300.000,300.000,0.000,203.700,0.000,1,0,0
108.800,300.000,300.000,0.000,203.800,0.000,1,0,0
108.900,300.000,300.000,0.000,203.900,0.000,1,0,0
109.000,300.000,300.000,0.000,204.000,0.000,1,0,0
109.100,300.000,300.000,0.000,204.100,0.000,1,0,0
109.200,300.000,300.000,0.000,204.200,0.000,1,0,0
109.300,300.000,300.000,0.000,204.300,0.000,1,0,0
109.400,300.000,300.000,0.000,204.400,0.000,1,0,0
109.500,300.000,300.000,0.000,204.500,0.000,1,0,0
109.600,300.000,300.000,0.000,204.600,0.000,1,0,0
109.700,300.000,300.000,0.000,204.700,0.000,1,0,0
109.800,300.000,300.000,0.000,204.800,0.000,1,0,0
109.900,300.000,300.000,0.000,204.900,0.000,1,0,0
110.000,300.000,300.000,0.000,205.000,0.000,1,0,0
110.100,300.000,300.000,0.000,205.100,0.000,1,0,0
110.200,300.000,300.000,0.000,205.200,0.000,1,0,0
110.300,300.000,300.000,0.000,205.300,0.000,1,0,0
110.400,300.000,300.000,0.000,205.400,0.000,1,0,0
110.500,300.000,300.000,0.000,205.500,0.000,1,0,0
110.600,300.000,300.000,0.000,205.600,0.000,1,0,0
110.700,300.000,300.000,0.000,205.700,0.000,1,0,0
110.800,300.000,300.000,0.000,205.800,0.000,1,0,0
110.900,300.000,300.000,0.000,205.900,0.000,1,0,0
111.000,300.000,300.000,0.000,206.000,0.000,1,0,0
111.100,300.000,300.000,0.000,206.100,0.000,1,0,0
111.200,300.000,300.000,0.000,206.200,0.000,1,0,0
111.300,300.000,300.000,0.000,206.300,0.000,1,0,0
111.400,300.000,300.000,0.000,206.400,0.000,1,0,0
111.500,300.000,300.000,0.000,206.500,0.000,1,0,0
111.600,300.000,300.000,0.000,206.600,0.000,1,0,0
111.700,300.000,300.000,0.000,206.700,0.000,1,0,0
111.800,300.000,300.000,0.000,206.800,0.000,1,0,0
111.900,300.000,300.000,0.000,206.900,0.000,1,0,0
112.000,300.000,300.000,0.000,207.000,0.000,1,0,0
112.100,300.000,300.000,0.000,207.100,0.000,1,0,0
112.200,300.000,300.000,0.000,207.200,0.000,1,0,0
112.300,300.000,300.000,0.000,207.300,0.000,1,0,0
112.400,300.000,300.000,0.000,207.400,0.000,1,0,0
112.500,300.000,300.000,0.000,207.500,0.000,1,0,0
112.600,300.000,300.000,0.000,207.600,0.000,1,0,0
112.700,300.000,300.000,0.000,207.700,0.000,1,0,0
112.800,300.000,300.000,0.000,207.800,0.000,1,0,0
112.900,300.000,300.000,0.000,207.900,0.000,1,0,0
113.000,300.000,300.000,0.000,208.000,0.000,1,0,0
113.100,300.000,300.000,0.000,208.100,0.000,1,0,0
113.200,300.000,300.000,0.000,208.200,0.000,1,0,0
113.300,300.000,300.000,0.000,208.300,0.000,1,0,0
113.400,300.000,300.000,0.000,208.400,0.000,1,0,0
113.500,300.000,300.000,0.000,208.500,0.000,1,0,0
113.600,300.000,300.000,0.000,208.600,0.000,1,0,0
113.700,300.000,300.000,0.000,208.700,0.000,1,0,0
113.800,300.000,300.000,0.000,208.800,0.000,1,0,0
113.900,300.000,300.000,0.000,208.900,0.000,1,0,0
114.000,300.000,300.000,0.000,209.000,0.000,1,0,0
114.100,300.000,300.000,0.000,209.100,0.000,1,0,0
114.200,300.000,300.000,0.000,209.200,0.000,1,0,0
114.300,300.000,300.000,0.000,209.300,0.000,1,0,0
114.400,300.000,300.000,0.000,209.400,0.000,1,0,0
114.500,300.000,300.000,0.000,209.500,0.000,1,0,0
114.600,300.000,300.000,0.000,209.600,0.000,1,0,0
114.700,300.000,300.000,0.000,209.700,0.000,1,0,0
114.800,300.000,300.000,0.000,209.800,0.000,1,0,0
114.900,300.000,300.000,0.000,209.900,0.000,1,0,0
115.000,300.000,300.000,0.000,210.000,0.000,1,0,0
115.100,300.000,300.000,0.000,210.100,0.000,1,0,0
115.200,300.000,300.000,0.000,210.200,0.000,1,0,0
115.300,300.000,300.000,0.000,210.300,0.000,1,0,0
115.400,300.000,300.000,0.000,210.400,0.000,1,0,0
115.500,300.000,300.000,0.000,210.500,0.000,1,0,0
115.600,300.000,300.000,0.000,210.600,0.000,1,0,0
115.700,300.000,300.000,0.000,210.700,0.000,1,0,0
115.800,300.000,300.000,0.000,210.800,0.000,1,0,0
115.900,300.000,300.000,0.000,210.900,0.000,1,0,0
116.000,300.000,300.000,0.000,211.000,0.000,1,0,0
116.100,300.000,300.000,0.000,211.100,0.000,1,0,0
116.200,300.000,300.000,0.000,211.200,0.000,1,0,0
116.300,300.000,300.000,0.000,211.300,0.000,1,0,0
116.400,300.000,300.000,0.000,211.400,0.000,1,0,0
116.500,300.000,300.000,0.000,211.500,0.000,1,0,0
116.600,300.000,300.000,0.000,211.600,0.000,1,0,0
116.700,300.000,300.000,0.000,211.700,0.000,1,0,0
116.800,300.000,300.000,0.000,211.800,0.000,1,0,0
116.900,300.000,300.000,0.000,211.900,0.000,1,0,0
117.000,300.000,300.000,0.000,212.000,0.000,1,0,0
117.100,300.000,300.000,0.000,212.100,0.000,1,0,0
117.200,300.000,300.000,0.000,212.200,0.000,1,0,0
117.300,300.000,300.000,0.000,212.300,0.000,1,0,0
117.400,300.000,300.000,0.000,212.400,0.000,1,0,0
117.500,300.000,300.000,0.000,212.500,0.000,1,0,0
117.600,300.000,300.000,0.000,212.600,0.000,1,0,0
117.700,300.000,300.000,0.000,212.700,0.000,1,0,0
117.800,300.000,300.000,0.000,212.800,0.000,1,0,0
117.900,300.000,300.000,0.000,212.900,0.000,1,0,0
118.000,300.000,300.000,0.000,213.000,0.000,1,0,0
118.100,300.000,300.000,0.000,213.100,0.000,1,0,0
118.200,300.000,300.000,0.000,213.200,0.000,1,0,0
118.300,300.000,300.000,0.000,213.300,0.000,1,0,0
118.400,300.000,300.000,0.000,213.400,0.000,1,0,0
118.500,300.000,300.000,0.000,213.500,0.000,1,0,0
118.600,300.000,300.000,0.000,213.600,0.000,1,0,0
118.700,300.000,300.000,0.000,213.700,0.000,1,0,0
118.800,300.000,300.000,0.000,213.800,0.000,1,0,0
118.900,300.000,300.000,0.000,213.900,0.000,1,0,0
119.000,300.000,300.000,0.000,214.000,0.000,1,0,0
119.100,300.000,300.000,0.000,214.100,0.000,1,0,0
119.200,300.000,300.000,0.000,214.200,0.000,1,0,0
119.300,300.000,300.000,0.000,214.300,0.000,1,0,0
119.400,300.000,300.000,0.000,214.400,0.000,1,0,0
119.500,300.000,300.000,0.000,214.500,0.000,1,0,0
119.600,300.000,300.000,0.000,214.600,0.000,1,0,0
119.700,300.000,300.000,0.000,214.700,0.000,1,0,0
119.800,300.000,300.000,0.000,214.800,0.000,1,0,0
119.900,300.000,300.000,0.000,214.900,0.000,1,0,0
120.000,300.000,300.000,0.000,215.000,0.000,1,0,0
120.100,300.000,300.000,0.000,215.100,0.000,1,0,0
120.200,300.000,300.000,0.000,215.200,0.000,1,0,0
120.300,300.000,300.000,0.000,215.300,0.000,1,0,0
120.400,300.000,300.000,0.000,215.400,0.000,1,0,0
120.500,300.000,300.000,0.000,215.500,0.000,1,0,0
120.600,300.000,300.000,0.000,215.600,0.000,1,0,0
120.700,300.000,300.000,0.000,215.700,0.000,1,0,0
120.800,300.000,300.000,0.000,215.800,0.000,1,0,0
120.900,300.000,300.000,0.000,215.900,0.000,1,0,0
121.000,300.000,300.000,0.000,216.000,0.000,1,0,0
121.100,300.000,300.000,0.000,216.100,0.000,1,0,0
121.200,300.000,300.000,0.000,216.200,0.000,1,0,0
121.300,300.000,300.000,0.000,216.300,0.000,1,0,0
121.400,300.000,300.000,0.000,216.400,0.000,1,0,0
121.500,300.000,300.000,0.000,216.500,0.000,1,0,0
121.600,300.000,300.000,0.000,216.600,0.000,1,0,0
121.700,300.000,300.000,0.000,216.700,0.000,1,0,0
121.800,300.000,300.000,0.000,216.800,0.000,1,0,0
121.900,300.000,300.000,0.000,216.900,0.000,1,0,0
122.000,300.000,300.000,0.000,217.000,0.000,1,0,0
122.100,300.000,300.000,0.000,217.100,0.000,1,0,0
122.200,300.000,300.000,0.000,217.200,0.000,1,0,0
122.300,300.000,300.000,0.000,217.300,0.000,1,0,0
122.400,300.000,300.000,0.000,217.400,0.000,1,0,0
122.500,300.000,300.000,0.000,217.500,0.000,1,0,0
122.600,300.000,300.000,0.000,217.600,0.000,1,0,0
122.700,300.000,300.000,0.000,217.700,0.000,1,0,0
122.800,300.000,300.000,0.000,217.800,0.000,1,0,0
122.900,300.000,300.000,0.000,217.900,0.000,1,0,0
123.000,300.000,300.000,0.000,218.000,0.000,1,0,0
123.100,300.000,300.000,0.000,218.100,0.000,1,0,0
123.200,300.000,300.000,0.000,218.200,0.000,1,0,0
123.300,300.000,300.000,0.000,218.300,0.000,1,0,0
123.400,300.000,300.000,0.000,218.400,0.000,1,0,0
123.500,300.000,300.000,0.000,218.500,0.000,1,0,0
123.600,300.000,300.000,0.000,218.600,0.000,1,0,0
123.700,300.000,300.000,0.000,218.700,0.000,1,0,0
123.800,300.000,300.000,0.000,218.800,0.000,1,0,0
123.900,300.000,300.000,0.000,218.900,0.000,1,0,0
124.000,300.000,300.000,0.000,219.000,0.000,1,0,0
124.100,300.000,300.000,0.000,219.100,0.000,1,0,0
124.200,300.000,300.000,0.000,219.200,0.000,1,0,0
124.300,300.000,300.000,0.000,219.300,0.000,1,0,0
124.400,300.000,300.000,0.000,219.400,0.000,1,0,0
124.500,300.000,300.000,0.000,219.500,0.000,1,0,0
124.600,300.000,300.000,0.000,219.600,0.000,1,0,0
124.700,300.000,300.000,0.000,219.700,0.000,1,0,0
124.800,300.000,300.000,0.000,219.800,0.000,1,0,0
124.900,300.000,300.000,0.000,219.900,0.000,1,0,0
125.000,300.000,300.000,0.000,220.000,0.000,1,0,0
125.100,300.000,300.000,0.000,220.100,0.000,1,0,0
125.200,300.000,300.000,0.000,220.200,0.000,1,0,0
125.300,300.000,300.000,0.000,220.300,0.000,1,0,0
125.400,300.000,300.000,0.000,220.400,0.000,1,0,0
125.500,300.000,300.000,0.000,220.500,0.000,1,0,0
125.600,300.000,300.000,0.000,220.600,0.000,1,0,0
125.700,300.000,300.000,0.000,220.700,0.000,1,0,0
125.800,300.000,300.000,0.000,220.800,0.000,1,0,0
125.900,300.000,300.000,0.000,220.900,0.000,1,0,0
126.000,300.000,300.000,0.000,221.000,0.000,1,0,0
126.100,300.000,300.000,0.000,221.100,0.000,1,0,0
126.200,300.000,300.000,0.000,221.200,0.000,1,0,0
126.300,300.000,300.000,0.000,221.300,0.000,1,0,0
126.400,300.000,300.000,0.000,221.400,0.000,1,0,0
126.500,300.000,300.000,0.000,221.500,0.000,1,0,0
126.600,300.000,300.000,0.000,221.600,0.000,1,0,0
126.700,300.000,300.000,0.000,221.700,0.000,1,0,0
126.800,300.000,300.000,0.000,221.800,0.000,1,0,0
126.900,300.000,300.000,0.000,221.900,0.000,1,0,0
127.000,300.000,300.000,0.000,222.000,0.000,1,0,0
127.100,300.000,300.000,0.000,222.100,0.000,1,0,0
127.200,300.000,300.000,0.000,222.200,0.000,1,0,0
127.300,300.000,300.000,0.000,222.300,0.000,1,0,0
127.400,300.000,300.000,0.000,222.400,0.000,1,0,0
127.500,300.000,300.000,0.000,222.500,0.000,1,0,0
127.600,300.000,300.000,0.000,222.600,0.000,1,0,0
127.700,300.000,300.000,0.000,222.700,0.000,1,0,0
127.800,300.000,300.000,0.000,222.800,0.000,1,0,0
127.900,300.000,300.000,0.000,222.900,0.000,1,0,0
128.000,300.000,300.000,0.000,223.000,0.000,1,0,0
128.100,300.000,300.000,0.000,223.100,0.000,1,0,0
128.200,300.000,300.000,0.000,223.200,0.000,1,0,0
128.300,300.000,300.000,0.000,223.300,0.000,1,0,0
128.400,300.000,300.000,0.000,223.400,0.000,1,0,0
128.500,300.000,300.000,0.000,223.500,0.000,1,0,0
128.600,300.000,300.000,0.000,223.600,0.000,1,0,0
128.700,300.000,300.000,0.000,223.700,0.000,1,0,0
128.800,300.000,300.000,0.000,223.800,0.000,1,0,0
128.900,300.000,300.000,0.000,223.900,0.000,1,0,0
129.000,300.000,300.000,0.000,224.000,0.000,1,0,0
129.100,300.000,300.000,0.000,224.100,0.000,1,0,0
129.200,300.000,300.000,0.000,224.200,0.000,1,0,0
129.300,300.000,300.000,0.000,224.300,0.000,1,0,0
129.400,300.000,300.000,0.000,224.400,0.000,1,0,0
129.500,300.000,300.000,0.000,224.500,0.000,1,0,0
129.600,300.000,300.000,0.000,224.600,0.000,1,0,0
129.700,300.000,300.000,0.000,224.700,0.000,1,0,0
129.800,300.000,300.000,0.000,224.800,0.000,1,0,0
129.900,300.000,300.000,0.000,224.900,0.000,1,0,0
130.000,300.000,300.000,0.000,225.000,0.000,1,0,0
130.100,300.000,300.000,0.000,225.100,0.000,1,0,0
130.200,300.000,300.000,0.000,225.200,0.000,1,0,0
130.300,300.000,300.000,0.000,225.300,0.000,1,0,0
130.400,300.000,300.000,0.000,225.400,0.000,1,0,0
130.500,300.000,300.000,0.000,225.500,0.000,1,0,0
130.600,300.000,300.000,0.000,225.600,0.000,1,0,0
130.700,300.000,300.000,0.000,225.700,0.000,1,0,0
130.800,300.000,300.000,0.000,225.800,0.000,1,0,0
130.900,300.000,300.000,0.000,225.900,0.000,1,0,0
131.000,300.000,300.000,0.000,226.000,0.000,1,0,0
131.100,300.000,300.000,0.000,226.100,0.000,1,0,0
131.200,300.000,300.000,0.000,226.200,0.000,1,0,0
131.300,300.000,300.000,0.000,226.300,0.000,1,0,0
131.400,300.000,300.000,0.000,226.400,0.000,1,0,0
131.500,300.000,300.000,0.000,226.500,0.000,1,0,0
131.600,300.000,300.000,0.000,226.600,0.000,1,0,0
131.700,300.000,300.000,0.000,226.700,0.000,1,0,0
131.800,300.000,300.000,0.000,226.800,0.000,1,0,0
131.900,300.000,300.000,0.000,226.900,0.000,1,0,0
132.000,300.000,300.000,0.000,227.000,0.000,1,0,0
132.100,300.000,300.000,0.000,227.100,0.000,1,0,0
132.200,300.000,300.000,0.000,227.200,0.000,1,0,0
132.300,300.000,300.000,0.000,227.300,0.000,1,0,0
132.400,300.000,300.000,0.000,227.400,0.000,1,0,0
132.500,300.000,300.000,0.000,227.500,0.000,1,0,0
132.600,300.000,300.000,0.000,227.600,0.000,1,0,0
132.700,300.000,300.000,0.000,227.700,0.000,1,0,0
132.800,300.000,300.000,0.000,227.800,0.000,1,0,0
132.900,300.000,300.000,0.000,227.900,0.000,1,0,0
133.000,300.000,300.000,0.000,228.000,0.000,1,0,0
133.100,300.000,300.000,0.000,228.100,0.000,1,0,0
133.200,300.000,300.000,0.000,228.200,0.000,1,0,0
133.300,300.000,300.000,0.000,228.300,0.000,1,0,0
133.400,300.000,300.000,0.000,228.400,0.000,1,0,0
133.500,300.000,300.000,0.000,228.500,0.000,1,0,0
133.600,300.000,300.000,0.000,228.600,0.000,1,0,0
133.700,300.000,300.000,0.000,228.700,0.000,1,0,0
133.800,300.000,300.000,0.000,228.800,0.000,1,0,0
133.900,300.000,300.000,0.000,228.900,0.000,1,0,0
134.000,300.000,300.000,0.000,229.000,0.000,1,0,0
134.100,300.000,300.000,0.000,229.100,0.000,1,0,0
134.200,300.000,300.000,0.000,229.200,0.000,1,0,0
134.300,300.000,300.000,0.000,229.300,0.000,1,0,0
134.400,300.000,300.000,0.000,229.400,0.000,1,0,0
134.500,300.000,300.000,0.000,229.500,0.000,1,0,0
134.600,300.000,300.000,0.000,229.600,0.000,1,0,0
134.700,300.000,300.000,0.000,229.700,0.000,1,0,0
134.800,300.000,300.000,0.000,229.800,0.000,1,0,0
134.900,300.000,300.000,0.000,229.900,0.000,1,0,0
135.000,300.000,300.000,0.000,230.000,0.000,1,0,0
135.100,300.000,300.000,0.000,230.100,0.000,1,0,0
135.200,300.000,300.000,0.000,230.200,0.000,1,0,0
135.300,300.000,300.000,0.000,230.300,0.000,1,0,0
135.400,300.000,300.000,0.000,230.400,0.000,1,0,0
135.500,300.000,300.000,0.000,230.500,0.000,1,0,0
135.600,300.000,300.000,0.000,230.600,0.000,1,0,0
135.700,300.000,300.000,0.000,230.700,0.000,1,0,0
135.800,300.000,300.000,0.000,230.800,0.000,1,0,0
135.900,300.000,300.000,0.000,230.900,0.000,1,0,0
136.000,300.000,300.000,0.000,231.000,0.000,1,0,0
136.100,300.000,300.000,0.000,231.100,0.000,1,0,0
136.200,300.000,300.000,0.000,231.200,0.000,1,0,0
136.300,300.000,300.000,0.000,231.300,0.000,1,0,0
136.400,300.000,300.000,0.000,231.400,0.000,1,0,0
136.500,300.000,300.000,0.000,231.500,0.000,1,0,0
136.600,300.000,300.000,0.000,231.600,0.000,1,0,0
136.700,300.000,300.000,0.000,231.700,0.000,1,0,0
136.800,300.000,300.000,0.000,231.800,0.000,1,0,0
136.900,300.000,300.000,0.000,231.900,0.000,1,0,0
137.000,300.000,300.000,0.000,232.000,0.000,1,0,0
137.100,300.000,300.000,0.000,232.100,0.000,1,0,0
137.200,300.000,300.000,0.000,232.200,0.000,1,0,0
137.300,300.000,300.000,0.000,232.300,0.000,1,0,0
137.400,300.000,300.000,0.000,232.400,0.000,1,0,0
137.500,300.000,300.000,0.000,232.500,0.000,1,0,0
137.600,300.000,300.000,0.000,232.600,0.000,1,0,0
137.700,300.000,300.000,0.000,232.700,0.000,1,0,0
137.800,300.000,300.000,0.000,232.800,0.000,1,0,0
137.900,300.000,300.000,0.000,232.900,0.000,1,0,0
138.000,300.000,300.000,0.000,233.000,0.000,1,0,0
138.100,300.000,300.000,0.000,233.100,0.000,1,0,0
138.200,300.000,300.000,0.000,233.200,0.000,1,0,0
138.300,300.000,300.000,0.000,233.300,0.000,1,0,0
138.400,300.000,300.000,0.000,233.400,0.000,1,0,0
138.500,300.000,300.000,0.000,233.500,0.000,1,0,0
